LOCAL DO TIROTEIO,DATA DO TIROTEIO,HORÁRIO DO TIROTEIO,MORTES?,CIVIS MORTOS,POLICIAIS MORTOS,FERIDOS?,CIVIS FERIDOS,POLICIAIS FERIDOS,OPERAÇÃO POLICIAL?,LATITUDE,LONGITUDE,INDEX
Cidade de Deus| Rio de Janeiro - RJ| Brasil,2016/08/12,14:30:00,Não,0,0,Não,0,0,Não,-22.9481697083,-43.3626708984,1180
Rua Hadock Lobo - Tijuca| Rio de Janeiro - RJ| Brasil,2016/08/12,20:30:00,Não,0,0,Sim,0,1,Não,-22.9198608398,-43.2153396606,1181
Avenida Brasil - Campo Grande| Rio de Janeiro - RJ| Brasil,2016/08/13,09:00:00,Não,0,0,Não,0,0,Não,-22.8663539886,-43.5853576660,1182
Morro da Serrinha - Váz Lobo| Rio de Janeiro - RJ| Brasil,2016/08/15,06:30:00,Não,0,0,Sim,1,0,Sim,-22.8641662598,-43.3238906860,1183
Irajá| Rio de Janeiro - RJ| Brasil,2016/08/13,09:00:00,Não,0,0,Sim,0,1,Não,-22.8387565613,-43.3241806030,1184
Morro do Cantagalo - Copacabana| Rio de Janeiro - RJ| Brasil,2016/08/15,09:00:00,Sim,1,0,Não,0,0,Não,-22.9783325195,-43.1952781677,1185
Niterói - RJ| Brasil,2016/08/13,14:40:00,Não,0,0,Sim,1,0,Sim,Polícia,-22.8858966827,-43.1152229309,1186
Complexo do Alemão| Rio de Janeiro - RJ| Brasil,2016/08/13,08:00:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8593330383,-43.2754745483,1187
Avenida Eronildes Martins dos Santos - Vila Rosali| São João de Meriti - RJ| Brasil,2016/08/15,16:15:00,Sim,1,0,Não,0,0,Não,-22.7921066284,-43.3786621094,1188
Guadalupe| Rio de Janeiro - RJ| Brasil,2016/08/15,16:32:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8401088715,-43.3780746460,1189
Barra da Tijuca| Rio de Janeiro - RJ| Brasil,2016/08/15,15:10:00,Sim,1,0,Sim,1,1,Não,-23.0003700256,-43.3658943176,1190
Lins de Vasconcelos| Rio de Janeiro - RJ| Brasil,2016/08/15,16:00:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9128704071,-43.2845535278,1191
Acari| Rio de Janeiro - RJ| Brasil,2016/08/12,13:30:00,Não,0,0,Não,0,0,Sim,-22.8255310059,-43.3444595337,1192
Acari| Rio de Janeiro - RJ| Brasil,2016/08/13,20:00:00,Sim,1,0,Não,0,0,Sim,-22.8255310059,-43.3444595337,1193
Av. Simão da Motta| 400 - Vila Esperanca| Magé - RJ| 25900-000| Brasil,2016/08/14,23:10:00,Sim,1,0,Sim,1,0,Não,-22.6603488922,-43.0358009338,1194
Costa Barros| Rio de Janeiro - RJ| Brasil,2016/08/15,10:00:00,Não Sabe,0,0,Não Sabe,0,0,Sim,-22.8246498108,-43.3727264404,1195
Rua Santa Clara - Copacabana| Rio de Janeiro - RJ| Brasil,2016/08/16,09:00:00,Não,0,0,Não,0,0,Não,-22.9685001373,-43.1899337769,1196
Rua Camarista Méier - Engenho de Dentro| Rio de Janeiro - RJ| Brasil,2016/08/14,15:41:00,Não,0,0,Sim,0,1,Não,-22.9094676971,-43.2967414856,1197
Rua Marcos de Macedo - Guadalupe| Rio de Janeiro - RJ| Brasil,2016/08/16,15:00:00,Sim,0,1,Não,0,0,Não,-22.8398513794,-43.3782882690,1198
Complexo do Alemão| Rio de Janeiro - RJ| Brasil,2016/08/16,08:00:00,Sim,3,0,Não,0,0,Sim,-22.8593330383,-43.2754745483,1199
Duque de Caxias - RJ| Brasil,2016/08/15,09:00:00,Não,0,0,Sim,1,0,Sim,Polícia,-22.7862987518,-43.3053092957,1200
Avenida Ministro Edgard Romero - Madureira| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/08/15,06:40:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8664989471,-43.3344993591,1203
Avenida Dom Hélder Câmara - Engenho de Dentro| Rio de Janeiro - RJ| Brasil,2016/08/16,21:00:30,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8860912323,-43.2888679504,1204
Rua Rubéns de Almeida - Parque Barreto| São João de Meriti - RJ| Brasil,2016/08/16,21:18:59,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.7873516083,-43.3435859680,1205
