LOCAL DO TIROTEIO,DATA DO TIROTEIO,HORÁRIO DO TIROTEIO,MORTES?,CIVIS MORTOS,POLICIAIS MORTOS,FERIDOS?,CIVIS FERIDOS,POLICIAIS FERIDOS,OPERAÇÃO POLICIAL?,LATITUDE,LONGITUDE
Rua São Carlos - Estácio| Rio de Janeiro - RJ| Brasil,2016/07/21,20:55:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9171581268,-43.2047386169
Estr. do Camboatá| 3016 - Guadalupe| Rio de Janeiro - RJ| Brasil,2016/07/21,22:40:00,Não Sabe,0,0,Não Sabe,0,0,Sim,-22.8318042755,-43.3784141541
Av. Chrisóstomo Pimentel de Oliveira| 2431 - Pavuna| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/07/22,00:15:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8135261536,-43.3774108887
Beco Felipao| 255-309 - Copacabana,2016/07/22,15:00:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9653205872,-43.1936798096
Praça Seca| Rio de Janeiro - RJ| Brasil,2016/07/22,06:04:00,Não Sabe,0,0,Não Sabe,0,0,Sim,-22.8969192505,-43.3516807556
Jacarepagua,2016/07/22,06:59:16,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9526176453,-43.3614959717
R. Dezoito| Itaguaí - RJ| Brasil,2016/07/22,02:12:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8826560974,-43.8239326477
Praça Seca| Rio de Janeiro - RJ| Brasil,2016/07/22,06:09:00,Não Sabe,0,0,Não Sabe,0,0,Sim,-22.8969192505,-43.3516807556
Rua Engenheiro Gama Lôbo - Vila Isabel| Rio de Janeiro - RJ| Brasil,2016/07/22,08:00:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9125804901,-43.2446899414
R. Gen. Roca| 30-38 - Tijuca,2016/07/20,21:30:10,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9288005829,-43.2276496887
Rua da Capela - Estácio| Rio de Janeiro - RJ| Brasil,2016/07/22,03:11:00,Sim,1,0,Não Sabe,0,0,Sim,-22.9191551208,-43.2018737793
Rua Barão - Praça Seca| Rio de Janeiro - RJ| Brasil,2016/07/22,17:00:00,Não Sabe,0,0,Não Sabe,0,0,Sim,-22.8986415863,-43.3523597717
R. Píres| 10 - Barreto| Niterói - RJ| Brasil,2016/07/22,21:16:50,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8670177460,-43.1008949280
Rua Oliveira Botelho| 785| São Gonçalo - RJ| Brasil,2016/07/22,21:17:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8550109863,-43.0985870361
Estrada Francisco da Cruz Nunes - Largo da Batalha| Niterói - RJ| Brasil,2016/07/22,22:01:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9086608887,-43.0636749268
Estrada Francisco da Cruz Nunes| 79A - Itaipu - Niterói,2016/07/22,22:30:47,Não Sabe,0,0,Não Sabe,0,0,Sim,-22.9105014801,-43.0532150269
Av. Domício da Gama| 834-884 - Jardim Catarina - São Gonçalo,2016/07/22,23:36:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8076400757,-43.0045433044
Av. Camões| 793 - Penha Circular,2016/07/23,00:52:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8269176483,-43.2801361084
Pra�a Vera Cruz| 2-30 - Penha,2016/07/23,00:45:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8289375305,-43.2746505737
Rua Visconde de Santa Isabel - Vila Isabel| Rio de Janeiro - RJ| Brasil,2016/07/23,01:42:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9170207977,-43.2600440979
Rua Sousa Franco - Vila Isabel| Rio de Janeiro - RJ| Brasil,2016/07/23,01:44:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9146442413,-43.2461090088
Avenida Coronel Phidias Távora - Pavuna| Rio de Janeiro - RJ| Brasil,2016/07/23,08:28:00,Não Sabe,0,0,Não Sabe,0,0,Sim,-22.8067016602,-43.3392982483
R. Domicília César| 274 - Eng. Belford - São João de Meriti,2016/07/22,14:00:00,Não,0,0,Não,0,0,Sim,-22.8096694946,-43.3768692017
Morro da mangueira,2016/07/23,12:22:50,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9062500000,-43.2369232178
Rua Paula e Silva - São Cristóvão| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/07/23,13:53:15,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9017276764,-43.2265205383
R. Cel. Sebastião Dantas| 43 - Santa Rosa - Niterói,2016/07/23,14:33:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9043846130,-43.0875015259
R. Dr. Mario Vianna| 754 - Santa Rosa| Niterói - RJ| Brasil,2016/07/23,14:39:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9059505463,-43.0864753723
Comunidade Souza Soares Santa Rosa Niterói,2016/07/23,15:16:00,Não Sabe,0,0,Não Sabe,0,0,Sim,-22.8987579346,-43.0985183716
Rua Caiçara - Irajá| Rio de Janeiro - RJ| Brasil,2016/07/23,16:25:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8532676697,-43.3259315491
Rua Lima Drumond - Váz Lobo| Rio de Janeiro - RJ| Brasil,2016/07/23,16:27:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8608055115,-43.3239250183
Tv. Gérson Machado| 1-137 - Váz Lobo,2016/07/23,16:29:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8583145142,-43.3334083557
R. Pio XII| 42 - Jardim Nova Marilia
Magé,2016/07/22,17:00:00,Não Sabe,0,0,Sim,0,0,Não,-22.6336555481,-43.0300292969
Rua Doná Francisca - Engenho Novo| Rio de Janeiro - RJ| Brasil,2016/07/23,19:03:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9138107300,-43.2767372131
Rua Cabuçu - Lins de Vasconcelos| Rio de Janeiro - RJ| Brasil,2016/07/23,19:48:00,Não Sabe,0,0,Não Sabe,0,0,Sim,-22.9337348938,-43.6988296509
Rua Expedicionário José Amaro - Vila São Luiz| Duque de Caxias - RJ| Brasil,2016/07/23,07:00:12,Sim,0,0,Não,0,0,Não,-22.7710533142,-43.2920494080
R. Lima Drumond| 257-299 - Váz Lobo,2016/07/23,20:18:33,Não Sabe,0,0,Não Sabe,0,0,Sim,-22.8609180450,-43.3227920532
Morro da Baiana - Complexo do Alemão| Rio de Janeiro - RJ| Brasil,2016/07/23,21:35:37,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8580551147,-43.2658348083
Av. Sr. do Bonfim| 594-658 - Cidade Sr. do Bonfim| Japeri - RJ| Brasil,2016/07/23,23:38:44,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.6780529022,-43.6085014343
Lins de Vasconcelos| Rio de Janeiro - RJ| Brasil,2016/07/23,23:50:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9128704071,-43.2845535278
Rua Cinco| Japeri - RJ| Brasil,2016/07/24,00:45:13,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.6889476776,-43.6067237854
Rua Joaquim Távora - Icaraí| Niterói - RJ| Brasil,2016/07/24,00:48:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9113712311,-43.1054191589
R. Monte Córdova| 498-568 - Jardim Transmontano - Japeri,2016/07/24,00:50:19,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.6709403992,-43.6171684265
Av. Antares - Santa Cruz| Rio de Janeiro - RJ| Brasil,2016/07/24,00:51:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9217586517,-43.6634178162
R. Jangadeiros| 39 - Ipanema,2016/07/24,03:00:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9836921692,-43.1972389221
R. Khartum| 41-95 - Bangu| Rio de Janeiro - RJ| 21852-570| Brasil,2016/07/24,07:25:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8618469238,-43.4911460876
Rua Santo Amaro - Glória| Rio de Janeiro - RJ| Brasil,2016/07/24,08:00:33,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9225749969,-43.1811943054
Avenida Dom Hélder Câmara| 1285 - Benfica| Rio de Janeiro - RJ| Brasil,2016/07/24,09:08:29,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8869590759,-43.2508544922
Rua Visconde de Itauna|1330 - Gradim - São Gonçalo,2016/07/23,15:20:00,Sim,1,0,Sim,1,0,Não,-22.8278560638,-43.0902137756
Av. Hermínio Aurélio Sampaio| 431-499 - Santa Cruz| Rio de Janeiro - RJ| Brasil,2016/07/24,12:04:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9209747314,-43.6511650085
R. Quatorze| 1-29 - Praia Brava (Mambucaba)
Angra dos Reis,2016/07/24,12:50:54,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-23.0060405731,-44.2958412170
Av. Nelson de Oliveira e Silva - Vila Progresso| Niterói - State of Rio de Janeiro| Brazil,2016/07/24,11:31:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9053592682,-43.0417747498
Rua dos Araújos - Tijuca| Rio de Janeiro - RJ| Brasil,2016/07/24,20:10:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9263916016,-43.2266998291
Rua Hadock Lobo - Tijuca| Rio de Janeiro - RJ| Brasil,2016/07/24,20:23:45,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9198608398,-43.2153396606
Estrada José Rucas| 1040 - Penha,2016/07/24,22:39:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8472251892,-43.2839851379
Senador Camará| Rio de Janeiro - RJ 21833-180| Brasil,2016/07/24,03:30:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8803939819,-43.4934387207
R. Márcio Vieira de Oliveira| 1881 - Inconfidencia
Nova Iguaçu,2016/07/20,16:30:00,Não,0,0,Sim,1,2,Não,-22.7369747162,-43.5314712524
Rua das Laranjeiras - Laranjeiras| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/07/24,22:46:00,Não Sabe,0,0,Não Sabe,2,0,Não Sabe,-22.9343776703,-43.1873283386
Rua Aratangi - Coelho Neto| Rio de Janeiro - RJ| Brasil,2016/07/24,22:50:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8377285004,-43.3437843323
Rua Bartira - Colégio| Rio de Janeiro - RJ| Brasil,2016/07/24,23:04:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8385124207,-43.3434219360
Estrada Francisco Antônio Russo - Engenheiro Pedreira| Japeri - RJ| Brasil,2016/07/23,23:23:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.6722202301,-43.6067810059
Rua da Praça - Parque Analandia| São João de Meriti - RJ| Brasil,2016/07/20,05:15:00,Não,0,0,Não,0,0,Sim,-22.8004989624,-43.3332443237
Rua Taquarichim - Rocha Miranda| Rio de Janeiro - RJ| Brasil,2016/07/24,22:31:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8400707245,-43.3473091125
Rua Conrado Barbosa de Souza| 22 - Fonseca| Niterói - RJ| Brasil,2016/07/24,23:33:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8774185181,-43.0956802368
R. Ver. Maurício de Souza| 1-341 - Engenhoca
Niterói,2016/07/24,23:36:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8744735718,-43.0938606262
Rua Doutor Mario Vianna - Santa Rosa| Niterói - State of Rio de Janeiro| Brazil,2016/07/23,14:40:00,Sim,1,0,Não Sabe,0,0,Sim,-22.9048500061,-43.0916862488
R. Prof. Clemente Ferreira| 1520 - Bangu| Rio de Janeiro - RJ 21715-417| Brasil,2016/07/25,00:10:50,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8776988983,-43.4603614807
R. Artur Neiva| 174-186 - Jardim Sulacap,2016/07/25,01:06:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8738346100,-43.4072151184
Atalaia| Niterói - RJ| Brasil,2016/07/25,10:48:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9003314972,-43.0801887512
Rua Manuel Luiz - Valverde| Nova Iguaçu - RJ| Brasil,2016/07/25,02:12:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.7699813843,-43.5299911499
Lins de Vasconcelos| Rio de Janeiro - RJ| Brasil,2016/07/25,12:56:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9128704071,-43.2845535278
Lins de Vasconcelos| Rio de Janeiro - RJ| Brasil,2016/07/25,13:25:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9128704071,-43.2845535278
Rua da Grota - Jardim São João| Japeri - RJ| Brasil,2016/07/23,01:00:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.6707687378,-43.6147193909
Av. Domício da Gama| 834-884 - Jardim Catarina - São Gonçalo,2016/07/25,20:54:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8078517914,-43.0044364929
Rua Solimões - Piedade| Rio de Janeiro - RJ| Brasil,2016/07/25,21:38:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8812007904,-43.3059806824
Caminho do Onófrio| 175-211 - Mutondo
São Gonçalo,2016/07/24,18:16:00,Não Sabe,0,0,Sim,2,0,Não Sabe,-22.8278160095,-43.0146713257
Rua Grajaú - Grajau| Rio de Janeiro - RJ| Brasil,2016/07/25,22:19:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9238529205,-43.2626075745
Rua Barão do Bom Retiro - Engenho Novo| Rio de Janeiro - RJ| Brasil,2016/07/25,22:42:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9113540649,-43.2684707642
Estrada dos Três Rios - Freguesia (Jacarepaguá)| Rio de Janeiro - RJ| Brasil,2016/07/25,22:50:46,Não Sabe,0,0,Não Sabe,0,0,Não,-22.9338092804,-43.3281517029
Barreto| Niterói - RJ| Brasil,2016/07/25,23:56:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8684825897,-43.1077766418
R. Pres. Craveiro Lopes| 452 - Barreto| Niterói - RJ| 24110-340| Brasil,2016/07/26,00:05:16,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8670406342,-43.1012306213
R. do Rumo| 628-966 - Barreto
Niterói,2016/07/26,00:05:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8659343719,-43.0940666199
Rua Laercio Xavier de Mendonca 758 - Jardim Nova República - São Gonçalo,2016/07/26,00:31:04,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8511905670,-43.0077400208
Venda Velha| São João de Meriti - RJ| Brasil,2016/07/25,21:10:03,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.7882728577,-43.3511886597
R. Morro Azul - Jardim Olavo Bilac - São João de Meriti,2016/07/26,03:09:07,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.7837162018,-43.3355140686
Vista Alegre| Barra Mansa - RJ| Brasil,2016/06/25,21:00:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.5118198395,-44.1914176941
Rua Teixeira Ribeiro - Maré| Rio de Janeiro - RJ| Brasil,2016/07/26,07:00:34,Não Sabe,0,0,Não Sabe,0,0,Sim,-22.8557357788,-43.2439384460
Rua Teixeira Ribeiro - Ramos| Rio de Janeiro - RJ| Brasil,2016/07/26,12:01:00,Não Sabe,0,0,Sim,0,0,Sim,-22.8565521240,-43.2505264282
R. da Proclamação| 132 - Bonsucesso,2016/07/26,11:40:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8606338501,-43.2453880310
R. Alabama| 58-282 - Bonsucesso,2016/07/26,13:54:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8638572693,-43.2426643372
Sapiatuba| angra dos reis,2016/07/26,17:45:03,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-23.0011863708,-44.2976417542
R. Dr. Mario Vianna| 845 - Santa Rosa,2016/07/26,19:51:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9058990479,-43.0841789246
Duque de Caxias - State of Rio de Janeiro| Brazil,2016/07/19,14:57:00,Sim,2,0,Não Sabe,0,0,Não,-22.7862987518,-43.3053092957
R. União| 2125-2175 - Guadalupe,2016/07/19,20:17:00,Não,0,0,Sim,1,0,Sim,-22.8277626038,-43.3797798157
Morro da Coroa - Santa Teresa| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/07/21,20:19:00,Não,0,0,Sim,1,1,Sim,-22.9225006104,-43.1925010681
R. União| 2066 - Guadalupe,2016/07/21,20:26:00,Não,0,0,Sim,2,0,Sim,-22.8274688721,-43.3789443970
Duque de Caxias - State of Rio de Janeiro| Brazil,2016/07/20,20:28:00,Não,0,0,Sim,2,0,Sim,-22.7862987518,-43.3053092957
Rua São Carlos - Estácio| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/07/22,20:34:00,Sim,1,0,Não,0,0,Sim,-22.9171581268,-43.2047386169
Rua Bangu| 77 - Bangu| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/07/22,20:39:00,Não,0,0,Sim,1,0,Sim,-22.8818798065,-43.4663925171
Avenida Monsenhor Félix - Irajá| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/07/23,20:41:00,Não,0,0,Não,0,0,Não Sabe,-22.8426265717,-43.3234825134
Rua Renato Vasconcelos - Cosmos| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/07/23,20:43:00,Sim,1,1,Sim,1,0,Não,-22.9080142975,-43.6079292297
Rosa dos Ventos| Nova Iguaçu - State of Rio de Janeiro| Brazil,2016/07/23,20:44:00,Sim,0,1,Não,0,0,Não,-22.7473030090,-43.5041923523
Complexo do Alemão| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/07/23,20:44:00,Não,0,0,Não,0,0,Não,-22.8593330383,-43.2754745483
São João de Meriti - State of Rio de Janeiro| Brazil,2016/07/23,20:45:00,Não,0,0,Sim,1,0,Sim,-22.7907657623,-43.3699378967
São Gonçalo - State of Rio de Janeiro| Brazil,2016/07/23,20:46:00,Não,0,0,Sim,3,0,Sim,-22.8272876740,-43.0637664795
Ladeira Ary Barroso - Leme| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/07/23,20:51:00,Não,0,0,Não,0,0,Sim,Polícia,-22.9608612061,-43.1699142456
Parada de Lucas,2016/07/26,16:00:00,Não,0,0,Não,0,0,Não,-22.8143081665,-43.2935523987
Via Binário do Porto - Santo Cristo| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/07/22,20:52:00,Sim,1,0,Não,0,0,Não,-22.8983802795,-43.2057876587
Cidade de Deus| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/07/21,20:53:00,Não,0,0,Sim,0,1,Sim,-22.9481697083,-43.3626708984
Rua Marechal Marciano próximo ao 381 - Realengo| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/07/24,20:55:00,Sim,0,1,Sim,0,1,Não,-22.8701267242,-43.4331016541
Santa Cruz| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/07/25,20:55:00,Não,0,0,Sim,1,0,Sim,-22.9196510315,-43.6843872070
Avenida dos Democráticos - Manguinhos| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/07/25,20:57:00,Não,0,0,Sim,0,1,Sim,-22.8755149841,-43.2572517395
R. do Rodeio| 2-136 - Costa Barros,2016/07/19,08:00:00,Não,0,0,Sim,1,0,Sim,Polícia,-22.8207263947,-43.3743553162
Vaz Lobo| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/07/23,21:00:00,Não,0,0,Não,0,0,Sim,Polícia,-22.8574905396,-43.3293571472
Bangu| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/07/21,21:00:00,Não,0,0,Sim,1,0,Sim,Polícia,-22.8742256165,-43.4685440063
Complexo do Alemão| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/07/20,21:01:00,Não,0,0,Não,0,0,Não Sabe,-22.8593330383,-43.2754745483
Complexo do Alemão| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/07/21,17:07:00,Não,0,0,Não,0,0,Não Sabe,-22.8593330383,-43.2754745483
Complexo do Alemão| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/07/21,20:08:00,Não,0,0,Não,0,0,Não Sabe,-22.8593330383,-43.2754745483
Complexo do Alemão| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/07/22,21:08:00,Não,0,0,Não,0,0,Não Sabe,-22.8593330383,-43.2754745483
Rua dos Artistas - Vila Isabel| Rio de Janeiro - RJ| Brasil,2016/07/26,19:08:00,Não,0,0,Não,0,0,Não,-22.9184894562,-43.2386245728
Cidade de Deus| Rio de Janeiro - RJ| Brasil,2016/07/26,21:57:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9481697083,-43.3626708984
Maré| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/07/20,22:47:00,Não,0,0,Não,0,0,Sim,-22.8574962616,-43.2430152893
Maré| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/07/21,22:48:00,Não,0,0,Não,0,0,Não Sabe,-22.8574962616,-43.2430152893
Maré| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/07/23,22:49:00,Não,0,0,Não,0,0,Não Sabe,-22.8574962616,-43.2430152893
Maré| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/07/26,22:50:00,Não,0,0,Não,0,0,Sim,-22.8574962616,-43.2430152893
R. Dr. Siqueira - Vila Esperanca| Magé - RJ| Brasil,2016/07/27,01:38:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.6582126617,-43.0404052734
Travessa Pracinha Sebastião Garcia| 2-106 - Pitangueiras,2016/07/27,06:17:25,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8181571960,-43.1802062988
R. Nove| 1288-1478 - Jardim da Prata| Magé - RJ| 25900-000| Brasil,2016/07/25,22:30:00,Não,0,0,Não Sabe,0,0,Não Sabe,-22.7096004486,-43.1612319946
Estrada Do Galeao próximo ao 420
Cacuia,2016/07/27,06:00:17,Não,0,0,Não,0,0,Sim,-22.8136482239,-43.1893920898
Av. Automóvel Clube| 462-608 - Jardim Barro Branco - Duque de Caxias,2016/07/27,04:35:07,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.6412124634,-43.2771759033
Rua Joaquim de Queiroz - Ramos| Rio de Janeiro - RJ| Brasil,2016/07/27,11:00:00,Não,0,0,Sim,0,1,Sim,-22.8594436646,-43.2763748169
Complexo do Alemão| Rio de Janeiro - RJ| Brasil,2016/07/27,09:00:00,Não,0,0,Sim,1,0,Sim,-22.8593330383,-43.2754745483
Colubandê| São Gonçalo - RJ| Brasil,2016/07/26,23:30:00,Não,0,0,Não,0,0,Não,Polícia,-22.8380031586,-43.0145874023
Estrada da Covanca - Tanque| Rio de Janeiro - RJ| Brasil,2016/07/27,15:25:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9148578644,-43.3481979370
Avenida Deputado José da Costa Franca - Vilar dos Teles| São João de Meriti - RJ| Brasil,2016/07/25,19:40:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.7777137756,-43.3627929688
Estr. Itacolomi - Meier,2016/07/27,17:30:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8032112122,-43.2330970764
Rua Petrocochino - Vila Isabel| Rio de Janeiro - RJ| Brasil,2016/07/27,19:37:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9155445099,-43.2545661926
Av. Santa Catarina - Jardim Catarina - São Gonçalo,2016/07/27,14:00:00,Não Sabe,0,0,Não Sabe,0,0,Sim,-22.8066787720,-43.0028839111
Rua das Laranjeiras| 2 - Vila Margarida Itaguaí,2016/07/27,21:12:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8758621216,-43.7883453369
R. da Luz| 2 - Cidade de Deus,2016/07/27,21:52:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9505939484,-43.3541831970
Cidade de Deus| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/07/27,22:15:13,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9481697083,-43.3626708984
Brás de Pina| Rio de Janeiro - RJ| Brasil,2016/07/27,22:20:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8331184387,-43.3022270203
Rua Edgard Werneck| 1268 - Pechincha,2016/07/27,22:20:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9453258514,-43.3575553894
Rua Sousa Franco| 790 - Vila Isabel| Rio de Janeiro - RJ| 20551-120| Brasil,2016/07/27,23:42:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9116497040,-43.2466773987
Praça Seca| Rio de Janeiro - RJ| Brasil,2016/07/28,10:16:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8969192505,-43.3516807556
Complexo do Alemão| Rio de Janeiro - RJ| Brasil,2016/07/28,09:00:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8593330383,-43.2754745483
Rua Pereira Nunes - Tijuca| Rio de Janeiro - RJ| Brasil,2016/07/26,18:03:00,Não,0,0,Sim,1,0,Não,-22.9197368622,-43.2387733459
Cidade de Deus| Rio de Janeiro - RJ| Brasil,2016/07/27,22:16:00,Não,0,0,Sim,0,1,Não,-22.9481697083,-43.3626708984
Rua Edgard Werneck| 1288 - Pechincha,2016/07/28,13:18:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9453983307,-43.3577499390
Complexo do Alemão| Rio de Janeiro - RJ| Brasil,2016/07/28,09:25:00,Não,0,0,Não Sabe,0,0,Não,-22.8593330383,-43.2754745483
R. Min. Otávio Kelly| 293 - Icaraí| Niterói - RJ| 24220-300| Brasil,2016/07/28,19:10:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9037876129,-43.1042289734
Miriambi| São Gonçalo - RJ| Brasil,2016/07/28,21:27:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8233375549,-42.9866409302
Rua Pedro Lima - São Roque| Queimados - RJ| Brasil,2016/07/28,23:25:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.7187690735,-43.5632057190
Complexo do Alemão| Rio de Janeiro - RJ| Brasil,2016/07/29,08:13:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8593330383,-43.2754745483
Morro do Borel - Andarai| Rio de Janeiro - RJ| Brasil,2016/07/29,08:30:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9383335114,-43.2594451904
Engenho Novo| Rio de Janeiro - RJ| Brasil,2016/07/29,09:52:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9027462006,-43.2684059143
Complexo do Alemão| Rio de Janeiro - RJ| Brasil,2016/07/29,07:30:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8593330383,-43.2754745483
Maré| Rio de Janeiro - RJ| Brasil,2016/07/29,06:00:00,Não Sabe,0,0,Não Sabe,0,0,Sim,-22.8574962616,-43.2430152893
